Country,State,Date,Total_Recovered_Cases_by_state,Total_Confirmed_Cases_by_state,Total_death_Cases_by_state,continent,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million
Cabo Verde,,2020-06-06,459436.0,542.0,5.0,,,,,,
Cambodia,,2020-06-06,138.0,125.0,0.0,Asia,125.0,0.0,0.0,0.0,7.477
Cameroon,,2020-06-06,1723.0,7599.0,212.0,Africa,7599.0,810.0,203.0,0.0,286.259
Canada,Alberta,2020-06-06,799.0,7138.0,146.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,British Columbia,2020-06-06,294.0,2632.0,167.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Grand Princess,2020-06-06,125.0,13.0,0.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Manitoba,2020-06-06,4836.0,300.0,7.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,New Brunswick,2020-06-06,59851.0,136.0,1.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Newfoundland and Labrador,2020-06-06,363.0,261.0,3.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Nova Scotia,2020-06-06,718.0,1058.0,61.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Ontario,2020-06-06,137296.0,31620.0,2483.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Prince Edward Island,2020-06-06,985.0,27.0,0.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Quebec,2020-06-06,584.0,52624.0,4970.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Saskatchewan,2020-06-06,573.0,650.0,11.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Diamond Princess,2020-06-06,323.0,0.0,1.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Northwest Territories,2020-06-06,670.0,5.0,0.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Canada,Yukon,2020-06-06,7.0,11.0,0.0,North America,94324.0,609.0,7703.0,66.0,2499.1679999999997
Central African Republic,,2020-06-06,356.0,1570.0,5.0,Africa,1451.0,163.0,4.0,0.0,300.42900000000003
Chad,,2020-06-06,137.0,836.0,69.0,Africa,836.0,8.0,68.0,2.0,50.895
Chile,,2020-06-06,1590.0,160351.0,1541.0,South America,122499.0,4207.0,1448.0,92.0,6408.121999999999
China,Anhui,2020-06-06,252.0,991.0,6.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Beijing,2020-06-06,145.0,594.0,9.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Chongqing,2020-06-06,162.0,579.0,6.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Fujian,2020-06-06,322.0,359.0,1.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Gansu,2020-06-06,934.0,139.0,2.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Guangdong,2020-06-06,1254.0,1602.0,8.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Guangxi,2020-06-06,1061.0,254.0,2.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Guizhou,2020-06-06,63623.0,147.0,2.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Hainan,2020-06-06,1015.0,170.0,6.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Hebei,2020-06-06,232.0,328.0,6.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Heilongjiang,2020-06-06,653.0,947.0,13.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Henan,2020-06-06,931.0,1276.0,22.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Hong Kong,2020-06-06,153.0,1105.0,4.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Hubei,2020-06-06,147.0,68135.0,4512.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Hunan,2020-06-06,45.0,1019.0,4.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Inner Mongolia,2020-06-06,75.0,235.0,1.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Jiangsu,2020-06-06,18.0,653.0,0.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Jiangxi,2020-06-06,306.0,932.0,1.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Jilin,2020-06-06,782.0,155.0,2.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Liaoning,2020-06-06,666.0,149.0,2.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Macau,2020-06-06,198.0,45.0,0.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Ningxia,2020-06-06,563.0,75.0,0.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Qinghai,2020-06-06,189.0,18.0,0.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Shaanxi,2020-06-06,1.0,311.0,3.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Shandong,2020-06-06,73.0,792.0,7.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Shanghai,2020-06-06,183.0,677.0,7.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Shanxi,2020-06-06,1267.0,198.0,0.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Sichuan,2020-06-06,18749.0,578.0,3.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Tianjin,2020-06-06,221.0,193.0,3.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Tibet,2020-06-06,595.0,1.0,0.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Xinjiang,2020-06-06,743.0,76.0,3.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Yunnan,2020-06-06,2397.0,185.0,2.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
China,Zhejiang,2020-06-06,2134.0,1268.0,1.0,Asia,84177.0,6.0,4638.0,0.0,58.483999999999995
Colombia,,2020-06-06,651.0,38027.0,1205.0,South America,36635.0,1515.0,1145.0,58.0,719.987
Congo (Brazzaville),,2020-06-06,1923.0,683.0,22.0,,,,,,
Congo (Kinshasa),,2020-06-06,807.0,3878.0,82.0,,,,,,
Costa Rica,,2020-06-06,7219.0,1263.0,10.0,North America,1228.0,34.0,10.0,0.0,241.063
Cote d'Ivoire,,2020-06-06,187.0,3557.0,36.0,Africa,3431.0,169.0,36.0,1.0,130.069
Croatia,,2020-06-06,13.0,2247.0,104.0,Europe,2247.0,0.0,103.0,0.0,547.346
Diamond Princess,,2020-06-06,11035.0,712.0,13.0,,,,,,
Cuba,,2020-06-06,2823.0,2173.0,83.0,North America,2133.0,14.0,83.0,0.0,188.317
Cyprus,,2020-06-06,16.0,960.0,18.0,Europe,960.0,2.0,17.0,0.0,1096.017
Czechia,,2020-06-06,13084.0,9567.0,327.0,,,,,,
Denmark,Faroe Islands,2020-06-06,22865.0,187.0,0.0,Europe,11875.0,64.0,586.0,4.0,2050.17
Denmark,Greenland,2020-06-06,11529.0,13.0,0.0,Europe,11875.0,64.0,586.0,4.0,2050.17
Denmark,,2020-06-06,1738.0,11924.0,587.0,Europe,11875.0,64.0,586.0,4.0,2050.17
Djibouti,,2020-06-06,200.0,4169.0,26.0,Africa,4123.0,69.0,26.0,0.0,4173.068
Dominican Republic,,2020-06-06,39.0,19195.0,536.0,North America,18708.0,389.0,525.0,5.0,1724.5729999999999
Ecuador,,2020-06-06,1705.0,42728.0,3608.0,South America,41575.0,609.0,3534.0,48.0,2356.451
Egypt,,2020-06-06,247.0,32612.0,1198.0,Africa,31115.0,1348.0,1166.0,40.0,304.052
El Salvador,,2020-06-06,495.0,2934.0,53.0,North America,2849.0,68.0,53.0,1.0,439.24
Equatorial Guinea,,2020-06-06,18.0,1306.0,12.0,Africa,1306.0,0.0,12.0,0.0,930.872
Eritrea,,2020-06-06,6200.0,39.0,0.0,Africa,41.0,0.0,0.0,0.0,11.561
Estonia,,2020-06-06,520.0,1931.0,69.0,Europe,1910.0,20.0,69.0,0.0,1439.8370000000002
Eswatini,,2020-06-06,60.0,322.0,3.0,,,,,,
Ethiopia,,2020-06-06,157.0,1934.0,20.0,Africa,1805.0,169.0,19.0,1.0,15.700999999999999
Fiji,,2020-06-06,98.0,18.0,0.0,Oceania,18.0,0.0,0.0,0.0,20.079
Finland,,2020-06-06,1790.0,6964.0,322.0,Europe,6941.0,30.0,322.0,0.0,1252.726
France,French Guiana,2020-06-06,20.0,639.0,1.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,French Polynesia,2020-06-06,460.0,60.0,0.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,Guadeloupe,2020-06-06,6.0,164.0,14.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,Mayotte,2020-06-06,36.0,2079.0,25.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,New Caledonia,2020-06-06,69783.0,20.0,0.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,Reunion,2020-06-06,1024.0,480.0,1.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,Saint Barthelemy,2020-06-06,24.0,6.0,0.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,St Martin,2020-06-06,702.0,41.0,3.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,Martinique,2020-06-06,171970.0,202.0,14.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,,2020-06-06,3979.0,187199.0,29087.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
France,Saint Pierre and Miquelon,2020-06-06,7606.0,1.0,0.0,Europe,153055.0,611.0,29111.0,46.0,2344.826
Gabon,,2020-06-06,22.0,3101.0,21.0,Africa,3101.0,146.0,21.0,0.0,1393.2520000000002
Gambia,,2020-06-06,1374.0,26.0,1.0,Africa,26.0,0.0,1.0,0.0,10.759
Georgia,,2020-06-06,1804.0,808.0,13.0,Asia,805.0,4.0,13.0,0.0,201.796
Germany,,2020-06-06,3213.0,185450.0,8673.0,Europe,183678.0,407.0,8646.0,33.0,2192.282
Ghana,,2020-06-06,153.0,9462.0,44.0,Africa,9168.0,283.0,42.0,4.0,295.048
Greece,,2020-06-06,95.0,2980.0,180.0,Europe,2967.0,15.0,180.0,0.0,284.657
Guatemala,,2020-06-06,24.0,6792.0,230.0,North America,6485.0,331.0,216.0,58.0,361.976
Guinea,,2020-06-06,12.0,4117.0,23.0,Africa,4060.0,69.0,23.0,0.0,309.15
Guyana,,2020-06-06,894.0,154.0,12.0,South America,153.0,0.0,12.0,0.0,194.518
Haiti,,2020-06-06,2476.0,3072.0,50.0,North America,2924.0,284.0,50.0,0.0,256.434
Holy See,,2020-06-06,1794.0,12.0,0.0,,,,,,
Honduras,,2020-06-06,162379.0,6155.0,250.0,North America,5971.0,91.0,248.0,5.0,602.851
Hungary,,2020-06-06,13776.0,3990.0,545.0,Europe,3970.0,16.0,542.0,3.0,410.958
Iceland,,2020-06-06,146748.0,1806.0,10.0,Europe,1806.0,0.0,10.0,0.0,5292.308000000001
India,,2020-06-06,7515.0,246622.0,6946.0,Asia,236657.0,9887.0,6642.0,294.0,171.49
Indonesia,,2020-06-06,22698.0,30514.0,1801.0,Asia,29521.0,703.0,1770.0,49.0,107.929
Iran,,2020-06-06,15357.0,169425.0,8209.0,Asia,167156.0,2886.0,8134.0,63.0,1990.119
Iraq,,2020-06-06,174865.0,11098.0,318.0,Asia,9846.0,1006.0,285.0,14.0,244.78799999999998
Ireland,,2020-06-06,420.0,25183.0,1678.0,Europe,25163.0,21.0,1670.0,6.0,5095.998
Israel,,2020-06-06,15458.0,17752.0,295.0,Asia,17706.0,144.0,292.0,1.0,2045.626
Italy,,2020-06-06,678.0,234801.0,33846.0,Europe,234531.0,518.0,33774.0,85.0,3878.993
Jamaica,,2020-06-06,8829.0,596.0,10.0,North America,595.0,4.0,10.0,0.0,200.935
Japan,,2020-06-06,1221.0,17000.0,915.0,Asia,17103.0,39.0,914.0,7.0,135.227
Jordan,,2020-06-06,10718.0,795.0,9.0,Asia,784.0,19.0,9.0,0.0,76.839
Kazakhstan,,2020-06-06,25882.0,12511.0,53.0,Asia,12511.0,199.0,52.0,0.0,666.304
Kenya,,2020-06-06,1722.0,2600.0,83.0,Africa,2474.0,134.0,79.0,1.0,46.01
"Korea, South",,2020-06-06,845.0,11776.0,273.0,,,,,,
Kuwait,,2020-06-06,868.0,31131.0,254.0,Asia,30644.0,723.0,244.0,8.0,7175.635
Kyrgyzstan,,2020-06-06,214.0,1974.0,22.0,Asia,1974.0,38.0,22.0,0.0,302.566
Latvia,,2020-06-06,62.0,1086.0,25.0,Europe,1082.0,0.0,25.0,0.0,573.64
Lebanon,,2020-06-06,81.0,1320.0,29.0,Asia,1312.0,6.0,28.0,0.0,192.222
Liberia,,2020-06-06,1416.0,345.0,30.0,Africa,334.0,13.0,30.0,2.0,66.038
Liechtenstein,,2020-06-06,3922.0,82.0,1.0,Europe,83.0,0.0,1.0,0.0,2176.364
Lithuania,,2020-06-06,362.0,1705.0,71.0,Europe,1694.0,7.0,71.0,0.0,622.27
Luxembourg,,2020-06-06,7311.0,4035.0,110.0,Europe,4032.0,5.0,110.0,0.0,6441.142
Madagascar,,2020-06-06,1217.0,1026.0,8.0,Africa,975.0,18.0,7.0,0.0,35.21
Malaysia,,2020-06-06,1058.0,8303.0,117.0,Asia,8266.0,296.0,116.0,1.0,255.391
Maldives,,2020-06-06,601.0,1901.0,8.0,Asia,1883.0,11.0,7.0,0.0,3483.5409999999997
Malta,,2020-06-06,311.0,627.0,9.0,Europe,622.0,0.0,9.0,0.0,1408.7089999999998
Mauritania,,2020-06-06,325.0,947.0,49.0,Africa,883.0,99.0,43.0,4.0,189.90599999999998
Mauritius,,2020-06-06,104078.0,337.0,10.0,Africa,337.0,2.0,10.0,0.0,264.986
Mexico,,2020-06-06,6421.0,113619.0,13511.0,North America,110026.0,4346.0,13170.0,625.0,853.36
Moldova,,2020-06-06,93.0,9511.0,331.0,Europe,9247.0,229.0,323.0,8.0,2292.2870000000003
Monaco,,2020-06-06,98.0,99.0,4.0,Europe,99.0,0.0,5.0,0.0,2522.679
Mongolia,,2020-06-06,315.0,193.0,0.0,Asia,191.0,0.0,0.0,0.0,58.262
Montenegro,,2020-06-06,7696.0,324.0,9.0,Europe,324.0,0.0,9.0,0.0,515.873
Morocco,,2020-06-06,151.0,8151.0,208.0,Africa,8071.0,68.0,208.0,0.0,218.66400000000002
Namibia,,2020-06-06,17.0,29.0,0.0,Africa,25.0,0.0,0.0,0.0,9.839
Nepal,,2020-06-06,913.0,3235.0,13.0,Asia,2912.0,278.0,11.0,1.0,99.94200000000001
Netherlands,Aruba,2020-06-06,98.0,101.0,3.0,Europe,47152.0,210.0,6005.0,15.0,2751.815
Netherlands,Curacao,2020-06-06,15.0,21.0,1.0,Europe,47152.0,210.0,6005.0,15.0,2751.815
Netherlands,Sint Maarten,2020-06-06,61.0,77.0,15.0,Europe,47152.0,210.0,6005.0,15.0,2751.815
Netherlands,,2020-06-06,0.0,47335.0,6011.0,Europe,47152.0,210.0,6005.0,15.0,2751.815
Netherlands,"Bonaire, Sint Eustatius and Saba",2020-06-06,2.0,7.0,0.0,Europe,47152.0,210.0,6005.0,15.0,2751.815
New Zealand,,2020-06-06,1482.0,1504.0,22.0,Oceania,1154.0,0.0,22.0,0.0,239.308
Nicaragua,,2020-06-06,953.0,1118.0,46.0,North America,1118.0,0.0,46.0,0.0,168.766
Niger,,2020-06-06,881.0,970.0,65.0,Africa,966.0,3.0,65.0,0.0,39.906
Nigeria,,2020-06-06,5101.0,12233.0,342.0,Africa,11844.0,328.0,333.0,10.0,57.456
North Macedonia,,2020-06-06,1705.0,2915.0,151.0,,,,,,
Norway,,2020-06-06,8138.0,8531.0,238.0,Europe,8504.0,27.0,238.0,0.0,1568.644
Oman,,2020-06-06,7530.0,16016.0,72.0,Asia,15086.0,770.0,72.0,5.0,2954.203
Pakistan,,2020-06-06,50056.0,98943.0,2002.0,Asia,93983.0,4734.0,1935.0,97.0,425.47
Panama,,2020-06-06,13759.0,16004.0,386.0,North America,15463.0,419.0,370.0,7.0,3583.738
Papua New Guinea,,2020-06-06,8.0,8.0,0.0,Oceania,8.0,0.0,0.0,0.0,0.894
Paraguay,,2020-06-06,647.0,1090.0,11.0,South America,1087.0,1.0,11.0,0.0,152.4
Peru,,2020-06-06,111724.0,191758.0,5301.0,South America,187400.0,4202.0,5162.0,131.0,5683.637
Philippines,,2020-06-06,5706.0,21340.0,994.0,Asia,20626.0,244.0,987.0,3.0,188.226
Poland,,2020-06-06,14104.0,25986.0,1153.0,Europe,25419.0,371.0,1137.0,20.0,671.632
Portugal,,2020-06-06,22438.0,34351.0,1474.0,Europe,33969.0,377.0,1465.0,10.0,3331.37
Qatar,,2020-06-06,55252.0,67195.0,51.0,Asia,65495.0,1754.0,49.0,4.0,22732.952
Romania,,2020-06-06,15635.0,20290.0,1322.0,Europe,20103.0,196.0,1308.0,9.0,1044.98
Russia,,2020-06-06,274128.0,458102.0,5717.0,Europe,449834.0,8726.0,5528.0,144.0,3082.4390000000003
Rwanda,,2020-06-06,332.0,431.0,2.0,Africa,420.0,10.0,2.0,0.0,32.427
Saint Lucia,,2020-06-06,15.0,19.0,0.0,North America,19.0,0.0,0.0,0.0,103.469
Saint Vincent and the Grenadines,,2020-06-06,18.0,26.0,0.0,North America,26.0,0.0,0.0,0.0,234.34599999999998
San Marino,,2020-06-06,25.0,680.0,42.0,Europe,687.0,0.0,42.0,0.0,20242.796000000002
Saudi Arabia,,2020-06-06,520.0,98869.0,676.0,Asia,95748.0,2591.0,642.0,31.0,2750.283
Senegal,,2020-06-06,82548.0,4249.0,47.0,Africa,4155.0,134.0,45.0,0.0,248.15
Serbia,,2020-06-06,3228.0,11741.0,248.0,Europe,11667.0,96.0,247.0,1.0,1714.576
Seychelles,,2020-06-06,11465.0,11.0,0.0,Africa,11.0,0.0,0.0,0.0,111.85700000000001
Singapore,,2020-06-06,11.0,37527.0,25.0,Asia,37183.0,261.0,24.0,0.0,6355.696
Slovakia,,2020-06-06,28808.0,1528.0,28.0,Europe,1526.0,0.0,28.0,0.0,279.505
Slovenia,,2020-06-06,1410.0,1484.0,109.0,Europe,1484.0,5.0,108.0,0.0,713.828
Somalia,,2020-06-06,1359.0,2289.0,82.0,Africa,2204.0,0.0,79.0,0.0,138.675
South Africa,,2020-06-06,559.0,45973.0,952.0,Africa,43434.0,2642.0,908.0,60.0,732.3380000000001
Spain,,2020-06-06,36850.0,241310.0,27135.0,Europe,241310.0,332.0,27135.0,1.0,5161.183
Sri Lanka,,2020-06-06,150376.0,1814.0,11.0,Asia,1801.0,4.0,11.0,0.0,84.10700000000001
Sudan,,2020-06-06,1252.0,6081.0,359.0,Africa,5714.0,215.0,333.0,19.0,130.31
Suriname,,2020-06-06,2556.0,100.0,1.0,South America,91.0,9.0,1.0,0.0,155.122
Sweden,,2020-06-06,9.0,43887.0,4656.0,Europe,42939.0,1056.0,4639.0,77.0,4251.693
Switzerland,,2020-06-06,0.0,30956.0,1921.0,Europe,30853.0,23.0,1659.0,0.0,3564.9179999999997
Taiwan*,,2020-06-06,28800.0,443.0,7.0,,,,,,
Tanzania,,2020-06-06,71.0,509.0,21.0,Africa,509.0,0.0,21.0,0.0,8.521
Thailand,,2020-06-06,431.0,3104.0,58.0,Asia,3104.0,2.0,58.0,0.0,44.47
Togo,,2020-06-06,183.0,487.0,13.0,Africa,485.0,20.0,13.0,0.0,58.583999999999996
Trinidad and Tobago,,2020-06-06,2987.0,117.0,8.0,North America,117.0,0.0,8.0,0.0,83.602
Tunisia,,2020-06-06,24.0,1087.0,49.0,Africa,1087.0,0.0,49.0,0.0,91.97399999999999
Turkey,,2020-06-06,291.0,169218.0,4669.0,Asia,168340.0,930.0,4648.0,18.0,1995.991
Uganda,,2020-06-06,109.0,593.0,0.0,Africa,557.0,35.0,0.0,0.0,12.177
Ukraine,,2020-06-06,995.0,27101.0,785.0,Europe,25964.0,553.0,762.0,15.0,593.683
United Arab Emirates,,2020-06-06,150087.0,38268.0,275.0,Asia,37642.0,624.0,274.0,1.0,3805.913
United Kingdom,Bermuda,2020-06-06,219.0,141.0,9.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Cayman Islands,2020-06-06,14489.0,164.0,1.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Channel Islands,2020-06-06,26761.0,563.0,46.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Gibraltar,2020-06-06,127.0,175.0,0.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Isle of Man,2020-06-06,115.0,336.0,24.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Montserrat,2020-06-06,512.0,11.0,1.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,,2020-06-06,173.0,263518.0,40554.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Anguilla,2020-06-06,1.0,3.0,0.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,British Virgin Islands,2020-06-06,49.0,8.0,1.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Turks and Caicos Islands,2020-06-06,8.0,12.0,1.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
United Kingdom,Falkland Islands (Malvinas),2020-06-06,1044.0,13.0,0.0,Europe,262118.0,1243.0,40347.0,358.0,3861.1490000000003
Uruguay,,2020-06-06,312.0,845.0,23.0,South America,834.0,2.0,23.0,0.0,240.088
US,,2020-06-06,10.0,1926639.0,110818.0,,,,,,
Uzbekistan,,2020-06-06,0.0,4094.0,17.0,Asia,4022.0,57.0,16.0,0.0,120.17
Venezuela,,2020-06-06,784.0,2316.0,22.0,South America,2145.0,58.0,20.0,0.0,75.433
Vietnam,,2020-06-06,556606.0,329.0,0.0,Asia,329.0,1.0,0.0,0.0,3.38
Zambia,,2020-06-06,3874.0,1089.0,7.0,Africa,1111.0,0.0,7.0,0.0,60.433
Zimbabwe,,2020-06-06,487.0,279.0,4.0,Africa,265.0,28.0,4.0,0.0,17.83
Dominica,,2020-06-06,1104.0,18.0,0.0,North America,18.0,0.0,0.0,0.0,250.03099999999998
Grenada,,2020-06-06,54.0,23.0,0.0,North America,23.0,0.0,0.0,0.0,204.41
Mozambique,,2020-06-06,415.0,409.0,2.0,Africa,354.0,2.0,2.0,0.0,11.325999999999999
Syria,,2020-06-06,19.0,125.0,6.0,Asia,124.0,0.0,6.0,0.0,7.085
Timor-Leste,,2020-06-06,921.0,24.0,0.0,,,,,,
Belize,,2020-06-06,167.0,19.0,2.0,North America,18.0,0.0,2.0,0.0,45.269
Laos,,2020-06-06,3.0,19.0,0.0,Asia,19.0,0.0,0.0,0.0,2.611
Libya,,2020-06-06,7.0,256.0,5.0,Africa,239.0,43.0,5.0,0.0,34.782
West Bank and Gaza,,2020-06-06,11.0,464.0,3.0,,,,,,
Guinea-Bissau,,2020-06-06,0.0,1368.0,12.0,Africa,1368.0,22.0,12.0,3.0,695.123
Mali,,2020-06-06,24.0,1523.0,90.0,Africa,1485.0,24.0,87.0,2.0,73.33
Saint Kitts and Nevis,,2020-06-06,45.0,15.0,0.0,North America,15.0,0.0,0.0,0.0,281.997
Kosovo,,2020-06-06,66.0,1158.0,30.0,Europe,1158.0,11.0,30.0,0.0,599.139
Burma,,2020-06-06,13.0,240.0,6.0,,,,,,
MS Zaandam,,2020-06-06,176.0,9.0,2.0,,,,,,
Botswana,,2020-06-06,39.0,40.0,1.0,Africa,40.0,0.0,1.0,0.0,17.01
Burundi,,2020-06-06,114.0,83.0,1.0,Africa,63.0,0.0,1.0,0.0,5.297999999999999
Sierra Leone,,2020-06-06,3288.0,946.0,48.0,Africa,929.0,15.0,47.0,0.0,116.46
Malawi,,2020-06-06,4725.0,409.0,4.0,Africa,409.0,16.0,4.0,0.0,21.38
South Sudan,,2020-06-06,781.0,994.0,10.0,Africa,1317.0,0.0,14.0,0.0,117.655
Western Sahara,,2020-06-06,61.0,9.0,1.0,Africa,23.0,0.0,1.0,0.0,38.505
Sao Tome and Principe,,2020-06-06,20.0,499.0,12.0,Africa,509.0,10.0,12.0,0.0,2322.494
Yemen,,2020-06-06,9564.0,482.0,111.0,Asia,469.0,16.0,111.0,8.0,15.725
Comoros,,2020-06-06,6214.0,141.0,2.0,Africa,132.0,0.0,2.0,0.0,151.795
Tajikistan,,2020-06-06,104.0,4453.0,48.0,Asia,4370.0,81.0,48.0,0.0,458.185
Lesotho,,2020-06-06,2766.0,4.0,0.0,Africa,4.0,0.0,0.0,0.0,1.867
Afghanistan,,2020-06-07,29.0,20342.0,357.0,Asia,19551.0,582.0,327.0,18.0,502.23
Albania,,2020-06-07,1051.0,1246.0,34.0,Europe,1232.0,20.0,34.0,1.0,428.105
Algeria,,2020-06-07,436.0,10154.0,707.0,Africa,10050.0,115.0,698.0,8.0,229.185
Andorra,,2020-06-07,213.0,852.0,51.0,Europe,852.0,0.0,51.0,0.0,11026.985
Angola,,2020-06-07,1661.0,91.0,4.0,Africa,86.0,0.0,4.0,0.0,2.617
Antigua and Barbuda,,2020-06-07,591.0,26.0,3.0,North America,26.0,0.0,3.0,0.0,265.501
Argentina,,2020-06-07,16059.0,22794.0,664.0,South America,22007.0,983.0,648.0,16.0,486.926
Armenia,,2020-06-07,5583.0,13130.0,200.0,Asia,13130.0,766.0,200.0,10.0,4430.97
Australia,Australian Capital Territory,2020-06-07,68.0,108.0,3.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Australia,New South Wales,2020-06-07,12818.0,3112.0,48.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Australia,Northern Territory,2020-06-07,18730.0,29.0,0.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Australia,Queensland,2020-06-07,83.0,1062.0,6.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Australia,South Australia,2020-06-07,30103.0,440.0,4.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Australia,Tasmania,2020-06-07,16589.0,228.0,13.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Australia,Victoria,2020-06-07,16.0,1687.0,19.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Australia,Western Australia,2020-06-07,228.0,599.0,9.0,Oceania,7255.0,4.0,102.0,0.0,284.51099999999997
Austria,,2020-06-07,21.0,16902.0,672.0,Europe,16822.0,19.0,672.0,0.0,1867.783
Azerbaijan,,2020-06-07,3113.0,7553.0,88.0,Asia,7239.0,379.0,84.0,2.0,713.9630000000001
Bahamas,,2020-06-07,2119.0,103.0,11.0,North America,103.0,1.0,11.0,0.0,261.921
Bahrain,,2020-06-07,469141.0,14763.0,26.0,Asia,14383.0,548.0,24.0,1.0,8452.716999999999
Bangladesh,,2020-06-07,138.0,65769.0,888.0,Asia,63026.0,2635.0,846.0,35.0,382.69599999999997
Barbados,,2020-06-07,1730.0,92.0,7.0,North America,92.0,0.0,7.0,0.0,320.144
Belarus,,2020-06-07,799.0,48630.0,269.0,Europe,47751.0,883.0,263.0,4.0,5053.379
Belgium,,2020-06-07,301.0,59226.0,9595.0,Europe,59588.0,69.0,9607.0,11.0,5141.499
